Thorlabs Beam
Version: 7.0.4131.325
Date: 2019-05-16
Time: 11:06:47

Device: BP109-IR
S/N: M00230332

Resolution [µm]: 1.20
Sample Frequency [Hz]: 200000.00
Sample Count: 7504

Pos X [µm];X;Pos Y [µm];Y;
-3919.33;4.54e-04;-3814.76;-7.90e-05;
-3918.14;4.94e-04;-3813.58;4.97e-05;
-3916.95;-3.18e-05;-3812.39;-7.50e-05;
-3915.76;8.09e-05;-3811.21;1.47e-04;
-3914.57;5.40e-04;-3810.02;4.06e-04;
-3913.38;5.66e-04;-3808.84;-5.63e-05;
-3912.19;3.91e-04;-3807.65;-6.23e-04;
-3911;2.07e-04;-3806.47;-3.75e-04;
-3909.81;-1.86e-04;-3805.28;4.21e-04;
-3908.62;4.62e-05;-3804.1;3.05e-04;
-3907.43;7.42e-04;-3802.91;-4.26e-05;
-3906.24;4.65e-04;-3801.73;-7.73e-05;
-3905.05;1.00e-04;-3800.54;1.24e-05;
-3903.86;-1.42e-04;-3799.36;1.24e-04;
-3902.67;3.47e-04;-3798.17;-2.86e-04;
-3901.48;5.92e-04;-3796.98;2.14e-04;
-3900.29;3.16e-04;-3795.8;3.97e-04;
-3899.1;2.27e-04;-3794.61;7.85e-05;
-3897.91;3.89e-04;-3793.43;-1.55e-04;
-3896.72;4.71e-04;-3792.24;-3.09e-05;
-3895.53;3.53e-04;-3791.06;1.62e-04;
-3894.34;1.79e-04;-3789.87;-1.68e-04;
-3893.15;2.78e-04;-3788.69;1.45e-04;
-3891.96;2.96e-04;-3787.5;-1.21e-05;
-3890.77;4.64e-04;-3786.32;9.13e-05;
-3889.58;5.02e-04;-3785.13;-2.77e-04;
-3888.39;7.47e-05;-3783.95;-3.95e-04;
-3887.2;2.72e-04;-3782.76;1.12e-04;
-3886.01;3.59e-04;-3781.58;2.03e-04;
-3884.82;-5.95e-05;-3780.39;4.08e-04;
-3883.63;4.70e-04;-3779.21;-4.74e-05;
-3882.44;7.16e-04;-3778.02;-2.82e-04;
-3881.25;1.82e-04;-3776.83;-1.92e-04;
-3880.06;-1.58e-04;-3775.65;-3.52e-05;
-3878.87;3.28e-05;-3774.46;1.78e-04;
-3877.68;5.18e-04;-3773.28;1.19e-04;
-3876.49;7.03e-04;-3772.09;9.98e-05;
-3875.3;4.31e-04;-3770.91;-4.63e-04;
-3874.12;-1.50e-04;-3769.72;-3.94e-04;
-3872.93;2.28e-04;-3768.54;3.65e-04;
-3871.74;2.96e-04;-3767.35;6.59e-04;
-3870.55;5.66e-04;-3766.17;3.06e-04;
-3869.36;2.89e-04;-3764.98;-3.15e-04;
-3868.17;1.09e-04;-3763.8;-2.86e-04;
-3866.98;3.12e-04;-3762.61;-1.19e-04;
-3865.79;4.88e-04;-3761.43;8.10e-05;
-3864.6;4.42e-04;-3760.24;-3.57e-06;
-3863.41;2.76e-04;-3759.06;1.65e-04;
-3862.22;-2.47e-05;-3757.87;1.20e-04;
-3861.03;3.86e-04;-3756.68;-9.90e-05;
-3859.84;2.94e-04;-3755.5;-2.20e-04;
-3858.65;2.18e-04;-3754.31;2.52e-04;
-3857.46;2.85e-04;-3753.13;1.65e-04;
-3856.27;5.51e-04;-3751.94;9.35e-05;
-3855.08;5.79e-04;-3750.76;-2.20e-04;
-3853.89;8.86e-05;-3749.57;2.50e-04;
-3852.7;1.59e-04;-3748.39;5.77e-05;
-3851.51;3.64e-04;-3747.2;-3.75e-05;
-3850.32;2.54e-04;-3746.02;-1.90e-04;
-3849.13;1.84e-04;-3744.83;-1.58e-04;
-3847.94;2.25e-04;-3743.65;-3.89e-05;
-3846.75;2.71e-04;-3742.46;-4.14e-06;
-3845.56;4.65e-04;-3741.28;1.16e-04;
-3844.37;6.60e-04;-3740.09;-1.70e-04;
-3843.18;2.14e-04;-3738.91;-9.75e-05;
-3841.99;2.74e-04;-3737.72;2.94e-04;
-3840.8;1.63e-04;-3736.54;-3.89e-05;
-3839.61;5.99e-05;-3735.35;-1.18e-04;
-3838.42;5.08e-04;-3734.16;2.09e-05;
-3837.23;6.12e-04;-3732.98;8.10e-05;
-3836.04;4.79e-04;-3731.79;1.84e-04;
-3834.85;5.27e-05;-3730.61;1.48e-04;
-3833.66;1.17e-05;-3729.42;-2.50e-04;
-3832.47;5.36e-04;-3728.24;-2.37e-04;
-3831.28;4.91e-04;-3727.05;1.35e-04;
-3830.09;-8.48e-06;-3725.87;4.11e-04;
-3828.9;1.20e-04;-3724.68;1.25e-04;
-3827.71;5.15e-04;-3723.5;-5.28e-06;
-3826.52;3.02e-04;-3722.31;-3.61e-04;
-3825.33;2.39e-04;-3721.13;-1.60e-04;
-3824.14;1.93e-04;-3719.94;2.25e-04;
-3822.95;3.92e-04;-3718.76;2.12e-04;
-3821.76;6.30e-04;-3717.57;-6.45e-05;
-3820.57;3.24e-04;-3716.39;-2.31e-04;
-3819.38;1.34e-04;-3715.2;-1.13e-04;
-3818.19;2.56e-04;-3714.01;2.58e-04;
-3817;2.31e-04;-3712.83;3.80e-05;
-3815.81;3.44e-04;-3711.64;-1.73e-04;
-3814.62;4.21e-04;-3710.46;-1.41e-05;
-3813.43;4.82e-04;-3709.27;4.85e-05;
-3812.24;3.17e-05;-3708.09;2.47e-04;
-3811.05;-9.76e-05;-3706.9;8.22e-05;
-3809.86;5.97e-04;-3705.72;3.26e-05;
-3808.67;4.92e-04;-3704.53;2.18e-05;
-3807.48;3.19e-04;-3703.35;-3.30e-04;
-3806.29;5.30e-04;-3702.16;-5.31e-05;
-3805.1;4.41e-04;-3700.98;3.44e-04;
-3803.91;-1.02e-04;-3699.79;2.45e-04;
-3802.72;1.64e-04;-3698.61;-2.61e-05;
-3801.53;5.87e-04;-3697.42;-3.70e-04;
-3800.34;5.37e-04;-3696.24;6.48e-05;
-3799.15;1.82e-04;-3695.05;1.67e-04;
-3797.96;1.67e-04;-3693.86;2.56e-04;
-3796.77;2.15e-04;-3692.68;-2.23e-04;
-3795.58;4.35e-04;-3691.49;4.34e-05;
-3794.39;5.41e-04;-3690.31;1.25e-04;
-3793.2;1.99e-04;-3689.12;-4.09e-05;
-3792.01;-3.31e-04;-3687.94;-1.31e-04;
-3790.82;4.58e-04;-3686.75;1.12e-04;
-3789.63;8.10e-04;-3685.57;-7.84e-06;
-3788.44;4.28e-04;-3684.38;-1.78e-04;
-3787.25;-8.05e-05;-3683.2;-9.93e-05;
-3786.06;1.79e-04;-3682.01;2.36e-04;
-3784.87;7.14e-04;-3680.83;2.28e-04;
-3783.68;5.54e-04;-3679.64;-2.98e-04;
-3782.49;1.46e-05;-3678.46;-1.89e-04;
-3781.3;-7.06e-05;-3677.27;4.12e-06;
-3780.11;4.66e-04;-3676.09;4.46e-05;
-3778.92;5.08e-04;-3674.9;-1.26e-04;
-3777.73;4.54e-04;-3673.72;1.21e-04;
-3776.54;2.55e-04;-3672.53;1.82e-04;
-3775.35;1.82e-04;-3671.34;-4.32e-05;
-3774.16;4.10e-04;-3670.16;1.23e-04;
-3772.97;5.22e-04;-3668.97;7.82e-05;
-3771.78;2.83e-04;-3667.79;-7.56e-05;
-3770.59;1.10e-04;-3666.6;1.64e-04;
-3769.4;1.18e-04;-3665.42;4.69e-06;
-3768.21;4.83e-04;-3664.23;1.32e-05;
-3767.02;3.46e-04;-3663.05;2.86e-05;
-3765.83;2.43e-04;-3661.86;-1.37e-04;
-3764.64;5.70e-05;-3660.68;-2.61e-05;
-3763.45;6.21e-04;-3659.49;7.53e-05;
-3762.26;7.89e-04;-3658.31;6.96e-05;
-3761.07;4.22e-04;-3657.12;6.51e-05;
-3759.89;-9.16e-05;-3655.94;1.24e-04;
-3758.7;1.09e-04;-3654.75;-1.07e-05;
-3757.51;3.08e-04;-3653.57;-1.67e-04;
-3756.32;4.22e-04;-3652.38;-3.20e-04;
-3755.13;3.83e-04;-3651.19;1.58e-04;
-3753.94;1.98e-04;-3650.01;1.78e-04;
-3752.75;-4.21e-06;-3648.82;8.90e-05;
-3751.56;3.64e-04;-3647.64;2.27e-04;
-3750.37;7.80e-04;-3646.45;-5.20e-05;
-3749.18;3.71e-04;-3645.27;-2.98e-04;
-3747.99;2.74e-04;-3644.08;-1.78e-04;
-3746.8;2.11e-04;-3642.9;3.37e-04;
-3745.61;2.33e-04;-3641.71;4.23e-05;
-3744.42;3.33e-04;-3640.53;2.13e-04;
-3743.23;6.01e-04;-3639.34;-2.25e-04;
-3742.04;4.75e-04;-3638.16;-2.41e-04;
-3740.85;3.81e-04;-3636.97;1.86e-04;
-3739.66;-1.70e-05;-3635.79;-7.48e-05;
-3738.47;2.98e-04;-3634.6;4.25e-04;
-3737.28;7.77e-04;-3633.42;1.37e-04;
-3736.09;5.43e-04;-3632.23;-3.35e-04;
-3734.9;-2.96e-05;-3631.04;-1.11e-04;
-3733.71;-3.27e-04;-3629.86;-1.09e-04;
-3732.52;3.33e-04;-3628.67;-2.47e-04;
-3731.33;8.16e-04;-3627.49;2.34e-04;
-3730.14;4.94e-04;-3626.3;4.77e-04;
-3728.95;1.55e-04;-3625.12;1.68e-04;
-3727.76;-7.95e-07;-3623.93;-1.71e-04;
-3726.57;2.65e-04;-3622.75;-2.72e-04;
-3725.38;5.69e-04;-3621.56;1.15e-04;
-3724.19;3.70e-04;-3620.38;4.98e-06;
-3723;2.20e-05;-3619.19;-1.54e-04;
-3721.81;2.41e-04;-3618.01;3.49e-05;
-3720.62;4.40e-04;-3616.82;6.65e-05;
-3719.43;5.79e-04;-3615.64;2.81e-04;
-3718.24;2.32e-04;-3614.45;-1.88e-04;
-3717.05;3.48e-04;-3613.27;-1.82e-04;
-3715.86;2.43e-04;-3612.08;3.13e-04;
-3714.67;5.04e-04;-3610.9;-1.64e-05;
-3713.48;6.14e-04;-3609.71;-1.04e-04;
-3712.29;7.38e-05;-3608.52;-1.24e-05;
-3711.1;-9.34e-06;-3607.34;1.56e-04;
-3709.91;2.83e-04;-3606.15;1.04e-05;
-3708.72;8.08e-04;-3604.97;1.89e-05;
-3707.53;6.83e-04;-3603.78;-2.22e-04;
-3706.34;-4.47e-04;-3602.6;-1.76e-04;
-3705.15;-2.28e-04;-3601.41;2.46e-04;
-3703.96;6.23e-04;-3600.23;2.32e-04;
-3702.77;6.76e-04;-3599.04;2.36e-04;
-3701.58;3.79e-04;-3597.86;-2.86e-04;
-3700.39;1.25e-04;-3596.67;-5.74e-05;
-3699.2;5.18e-04;-3595.49;2.55e-04;
-3698.01;3.17e-04;-3594.3;8.64e-05;
-3696.82;2.54e-04;-3593.12;-3.24e-04;
-3695.63;1.92e-04;-3591.93;-2.64e-04;
-3694.44;1.14e-04;-3590.75;3.20e-05;
-3693.25;5.88e-04;-3589.56;7.48e-04;
-3692.06;5.50e-04;-3588.37;4.74e-05;
-3690.87;1.89e-04;-3587.19;-4.65e-04;
-3689.68;2.23e-04;-3586;-3.54e-04;
-3688.49;2.06e-04;-3584.82;2.97e-04;
-3687.3;5.19e-04;-3583.63;2.57e-04;
-3686.11;8.53e-04;-3582.45;-1.56e-04;
-3684.92;1.65e-04;-3581.26;4.63e-05;
-3683.73;-1.34e-04;-3580.08;4.83e-05;
-3682.54;6.95e-05;-3578.89;-1.18e-05;
-3681.35;7.25e-04;-3577.71;2.17e-04;
-3680.16;4.98e-04;-3576.52;-1.38e-04;
-3678.97;2.57e-04;-3575.34;-1.81e-04;
-3677.78;-9.05e-05;-3574.15;-1.01e-05;
-3676.59;4.27e-04;-3572.97;-9.81e-05;
-3675.4;7.72e-04;-3571.78;3.20e-04;
-3674.21;2.70e-04;-3570.6;2.78e-04;
-3673.02;1.27e-04;-3569.41;-3.07e-04;
-3671.83;2.77e-04;-3568.22;-3.72e-04;
-3670.64;4.24e-04;-3567.04;1.97e-04;
-3669.45;2.42e-04;-3565.85;1.02e-04;
-3668.26;3.33e-04;-3564.67;-1.14e-04;
-3667.07;1.01e-04;-3563.48;1.84e-04;
-3665.88;4.63e-04;-3562.3;1.27e-04;
-3664.69;4.37e-04;-3561.11;-1.46e-04;
-3663.5;2.02e-04;-3559.93;-3.35e-04;
-3662.31;2.31e-04;-3558.74;-2.75e-04;
-3661.12;6.15e-04;-3557.56;9.50e-05;
-3659.93;3.68e-04;-3556.37;1.31e-04;
-3658.74;2.35e-04;-3555.19;1.04e-04;
-3657.55;4.18e-04;-3554;3.60e-04;
-3656.36;1.21e-04;-3552.82;-7.68e-05;
-3655.17;4.37e-04;-3551.63;-2.41e-04;
-3653.98;5.58e-04;-3550.45;-6.05e-05;
-3652.79;2.22e-04;-3549.26;2.66e-04;
-3651.6;1.47e-04;-3548.08;3.83e-05;
-3650.41;1.38e-04;-3546.89;1.70e-04;
-3649.22;5.65e-04;-3545.7;4.80e-05;
-3648.03;7.68e-04;-3544.52;-1.21e-04;
-3646.84;3.66e-04;-3543.33;-2.75e-04;
-3645.66;2.02e-04;-3542.15;6.22e-05;
-3644.47;2.51e-04;-3540.96;3.13e-04;
-3643.28;3.57e-04;-3539.78;1.12e-05;
-3642.09;2.72e-04;-3538.59;-3.06e-05;
-3640.9;7.44e-05;-3537.41;-1.91e-04;
-3639.71;1.11e-04;-3536.22;-1.13e-04;
-3638.52;1.73e-04;-3535.04;1.50e-04;
-3637.33;3.94e-04;-3533.85;-9.07e-05;
-3636.14;8.81e-04;-3532.67;3.94e-05;
-3634.95;1.81e-04;-3531.48;-1.33e-05;
-3633.76;9.92e-05;-3530.3;5.60e-05;
-3632.57;3.20e-04;-3529.11;1.35e-04;
-3631.38;2.55e-04;-3527.93;3.17e-04;
-3630.19;2.38e-04;-3526.74;2.30e-04;
-3629;6.28e-04;-3525.55;-4.31e-04;
-3627.81;4.31e-04;-3524.37;-2.68e-04;
-3626.62;2.67e-04;-3523.18;2.04e-04;
-3625.43;5.73e-05;-3522;3.79e-04;
-3624.24;3.62e-04;-3520.81;-1.54e-04;
-3623.05;4.38e-04;-3519.63;-1.97e-04;
-3621.86;5.41e-04;-3518.44;1.66e-04;
-3620.67;2.13e-04;-3517.26;-3.77e-05;
-3619.48;1.97e-04;-3516.07;1.05e-04;
-3618.29;2.04e-04;-3514.89;-7.11e-05;
-3617.1;4.44e-04;-3513.7;-2.25e-04;
-3615.91;3.40e-04;-3512.52;1.40e-04;
-3614.72;6.43e-04;-3511.33;2.15e-04;
-3613.53;-4.10e-05;-3510.15;8.22e-05;
-3612.34;2.17e-04;-3508.96;4.43e-05;
-3611.15;5.25e-04;-3507.78;-5.85e-06;
-3609.96;5.48e-04;-3506.59;6.48e-05;
-3608.77;2.54e-04;-3505.4;-1.52e-05;
-3607.58;-2.79e-05;-3504.22;-2.21e-05;
-3606.39;1.34e-04;-3503.03;-1.51e-04;
-3605.2;6.30e-04;-3501.85;1.62e-04;
-3604.01;6.52e-04;-3500.66;2.98e-04;
-3602.82;1.66e-04;-3499.48;-4.88e-05;
-3601.63;1.51e-04;-3498.29;-5.20e-05;
-3600.44;3.96e-04;-3497.11;2.80e-05;
-3599.25;4.45e-04;-3495.92;1.50e-04;
-3598.06;3.69e-04;-3494.74;-9.16e-05;
-3596.87;5.27e-04;-3493.55;-2.17e-04;
-3595.68;3.03e-04;-3492.37;-3.52e-05;
-3594.49;2.34e-04;-3491.18;2.30e-04;
-3593.3;1.34e-04;-3490;5.06e-04;
-3592.11;2.93e-04;-3488.81;-6.74e-05;
-3590.92;4.50e-04;-3487.63;-3.63e-04;
-3589.73;3.20e-04;-3486.44;-1.60e-04;
-3588.54;2.56e-04;-3485.26;1.30e-04;
-3587.35;4.34e-04;-3484.07;1.81e-04;
-3586.16;2.56e-04;-3482.88;3.52e-05;
-3584.97;2.52e-04;-3481.7;-1.86e-06;
-3583.78;3.24e-04;-3480.51;1.39e-04;
-3582.59;2.24e-04;-3479.33;1.19e-04;
-3581.4;5.39e-04;-3478.14;7.19e-05;
-3580.21;2.61e-04;-3476.96;1.49e-04;
-3579.02;2.88e-04;-3475.77;-9.61e-05;
-3577.83;5.51e-04;-3474.59;-1.99e-04;
-3576.64;4.06e-04;-3473.4;-1.05e-04;
-3575.45;2.39e-04;-3472.22;-1.67e-05;
-3574.26;1.92e-04;-3471.03;2.58e-04;
-3573.07;1.25e-04;-3469.85;9.24e-05;
-3571.88;4.32e-04;-3468.66;-3.38e-04;
-3570.69;6.50e-04;-3467.48;-2.16e-04;
-3569.5;7.26e-04;-3466.29;5.97e-05;
-3568.31;3.15e-04;-3465.11;1.70e-04;
-3567.12;-1.60e-04;-3463.92;-9.21e-05;
-3565.93;3.96e-05;-3462.73;2.44e-04;
-3564.74;2.42e-04;-3461.55;1.82e-04;
-3563.55;7.55e-04;-3460.36;-3.34e-04;
-3562.36;5.55e-04;-3459.18;4.91e-05;
-3561.17;8.60e-06;-3457.99;2.62e-04;
-3559.98;3.48e-06;-3456.81;9.64e-05;
-3558.79;6.42e-04;-3455.62;-2.62e-04;
-3557.6;5.80e-04;-3454.44;-7.88e-05;
-3556.41;5.83e-04;-3453.25;3.68e-04;
-3555.22;1.61e-04;-3452.07;-4.71e-05;
-3554.03;2.54e-05;-3450.88;-2.88e-04;
-3552.84;2.15e-04;-3449.7;-1.35e-04;
-3551.65;3.84e-04;-3448.51;1.91e-04;
-3550.46;5.96e-04;-3447.33;1.94e-04;
-3549.27;5.04e-04;-3446.14;-4.63e-05;
-3548.08;1.01e-04;-3444.96;5.60e-05;
-3546.89;4.99e-05;-3443.77;8.96e-05;
-3545.7;2.77e-04;-3442.58;-6.82e-05;
-3544.51;8.08e-04;-3441.4;-3.18e-04;
-3543.32;5.96e-04;-3440.21;2.45e-04;
-3542.13;2.51e-05;-3439.03;1.34e-04;
-3540.94;-4.10e-05;-3437.84;-1.27e-04;
-3539.75;2.87e-04;-3436.66;-1.55e-04;
-3538.56;4.69e-04;-3435.47;-1.70e-04;
-3537.37;5.24e-04;-3434.29;2.28e-04;
-3536.18;2.39e-04;-3433.1;1.73e-04;
-3534.99;2.14e-04;-3431.92;1.41e-04;
-3533.8;3.70e-04;-3430.73;-6.99e-06;
-3532.62;4.82e-04;-3429.55;-1.33e-04;
-3531.43;2.44e-04;-3428.36;-1.71e-04;
-3530.24;4.33e-05;-3427.18;3.66e-05;
-3529.05;3.32e-04;-3425.99;2.59e-04;
-3527.86;3.93e-04;-3424.81;4.35e-04;
-3526.67;6.85e-04;-3423.62;6.19e-05;
-3525.48;2.52e-04;-3422.44;-3.49e-04;
-3524.29;7.95e-05;-3421.25;-3.29e-04;
-3523.1;1.97e-04;-3420.06;-1.10e-04;
-3521.91;4.68e-04;-3418.88;3.52e-05;
-3520.72;5.51e-04;-3417.69;1.58e-04;
-3519.53;3.37e-04;-3416.51;4.66e-04;
-3518.34;2.40e-04;-3415.32;1.35e-04;
-3517.15;4.45e-04;-3414.14;-2.37e-04;
-3515.96;3.48e-04;-3412.95;-1.57e-04;
-3514.77;4.83e-04;-3411.77;2.44e-04;
-3513.58;4.22e-04;-3410.58;1.20e-04;
-3512.39;2.36e-04;-3409.4;-3.08e-04;
-3511.2;1.66e-04;-3408.21;-2.79e-04;
-3510.01;3.95e-04;-3407.03;2.78e-04;
-3508.82;5.60e-04;-3405.84;1.57e-04;
-3507.63;5.70e-04;-3404.66;2.66e-05;
-3506.44;2.78e-04;-3403.47;-4.49e-05;
-3505.25;-1.23e-04;-3402.29;-9.70e-05;
-3504.06;5.19e-06;-3401.1;3.04e-04;
-3502.87;4.44e-04;-3399.91;4.09e-05;
-3501.68;6.62e-04;-3398.73;-5.08e-05;
-3500.49;5.65e-04;-3397.54;9.95e-05;
-3499.3;2.09e-04;-3396.36;7.73e-05;
-3498.11;2.25e-04;-3395.17;-4.94e-05;
-3496.92;4.66e-04;-3393.99;-2.56e-04;
-3495.73;5.17e-04;-3392.8;-3.03e-04;
-3494.54;3.49e-04;-3391.62;-4.43e-05;
-3493.35;-6.60e-05;-3390.43;4.44e-04;
-3492.16;3.35e-04;-3389.25;2.96e-04;
-3490.97;5.73e-04;-3388.06;-2.92e-05;
-3489.78;8.89e-05;-3386.88;-3.32e-04;
-3488.59;3.70e-04;-3385.69;-1.44e-04;
-3487.4;7.46e-04;-3384.51;2.20e-04;
-3486.21;2.01e-04;-3383.32;2.82e-04;
-3485.02;1.24e-04;-3382.14;-2.76e-04;
-3483.83;3.99e-04;-3380.95;-4.29e-04;
-3482.64;4.15e-04;-3379.76;1.38e-04;
-3481.45;2.18e-04;-3378.58;4.69e-04;
-3480.26;1.59e-04;-3377.39;3.86e-04;
-3479.07;8.34e-04;-3376.21;-1.43e-04;
-3477.88;5.07e-04;-3375.02;-7.14e-04;
-3476.69;4.90e-05;-3373.84;5.31e-05;
-3475.5;3.06e-04;-3372.65;4.53e-04;
-3474.31;5.95e-04;-3371.47;1.84e-04;
-3473.12;4.23e-04;-3370.28;1.42e-04;
-3471.93;6.32e-06;-3369.1;-3.40e-05;
-3470.74;2.94e-04;-3367.91;3.26e-05;
-3469.55;3.94e-04;-3366.73;-1.89e-04;
-3468.36;1.56e-04;-3365.54;-7.96e-05;
-3467.17;4.24e-04;-3364.36;-6.13e-06;
-3465.98;5.61e-04;-3363.17;-6.11e-05;
-3464.79;6.37e-04;-3361.99;-3.28e-06;
-3463.6;1.34e-04;-3360.8;-8.41e-06;
-3462.41;2.07e-04;-3359.62;2.20e-04;
-3461.22;3.32e-04;-3358.43;4.11e-05;
-3460.03;4.27e-04;-3357.24;2.89e-05;
-3458.84;4.19e-04;-3356.06;-1.54e-04;
-3457.65;5.78e-04;-3354.87;5.48e-05;
-3456.46;5.17e-04;-3353.69;5.10e-04;
-3455.27;3.73e-04;-3352.5;1.92e-05;
-3454.08;-5.64e-06;-3351.32;-3.55e-04;
-3452.89;4.33e-04;-3350.13;-1.43e-04;
-3451.7;3.87e-04;-3348.95;1.17e-04;
-3450.51;3.59e-04;-3347.76;3.03e-04;
-3449.32;1.93e-04;-3346.58;-1.75e-05;
-3448.13;4.63e-04;-3345.39;-2.19e-04;
-3446.94;3.25e-04;-3344.21;-1.52e-04;
-3445.75;3.73e-04;-3343.02;6.28e-05;
-3444.56;3.86e-04;-3341.84;2.73e-04;
-3443.37;7.44e-04;-3340.65;-3.10e-04;
-3442.18;5.31e-04;-3339.47;-3.73e-04;
-3440.99;2.09e-04;-3338.28;3.07e-04;
-3439.8;1.52e-05;-3337.09;4.80e-04;
-3438.61;1.83e-04;-3335.91;2.01e-04;
-3437.42;6.56e-04;-3334.72;-2.53e-04;
-3436.23;5.63e-04;-3333.54;-1.65e-04;
-3435.04;5.04e-04;-3332.35;1.67e-04;
-3433.85;6.81e-05;-3331.17;1.12e-05;
-3432.66;5.75e-06;-3329.98;2.12e-04;
-3431.47;5.21e-04;-3328.8;2.15e-05;
-3430.28;5.44e-04;-3327.61;-3.27e-04;
-3429.09;3.38e-04;-3326.43;-2.71e-04;
-3427.9;1.60e-04;-3325.24;3.43e-04;
-3426.71;5.33e-04;-3324.06;3.53e-04;
-3425.52;4.37e-04;-3322.87;-1.44e-04;
-3424.33;3.74e-04;-3321.69;-3.66e-04;
-3423.14;3.99e-04;-3320.5;-2.49e-05;
-3421.95;2.11e-04;-3319.32;4.07e-04;
-3420.76;1.66e-04;-3318.13;1.69e-05;
-3419.57;2.67e-04;-3316.94;-3.35e-05;
-3418.39;6.65e-04;-3315.76;1.73e-04;
-3417.2;3.97e-04;-3314.57;6.76e-05;
-3416.01;4.81e-04;-3313.39;-2.44e-04;
-3414.82;4.40e-04;-3312.2;-1.27e-04;
-3413.63;1.83e-04;-3311.02;2.28e-04;
-3412.44;2.50e-04;-3309.83;1.55e-05;
-3411.25;3.23e-04;-3308.65;-7.45e-05;
-3410.06;4.33e-04;-3307.46;2.37e-04;
-3408.87;3.08e-04;-3306.28;9.61e-05;
-3407.68;4.98e-04;-3305.09;-1.81e-04;
-3406.49;6.51e-04;-3303.91;-2.11e-04;
-3405.3;2.77e-04;-3302.72;-7.79e-05;
-3404.11;1.92e-04;-3301.54;2.76e-04;
-3402.92;1.69e-04;-3300.35;5.05e-04;
-3401.73;3.67e-04;-3299.17;1.05e-04;
-3400.54;4.91e-04;-3297.98;-4.56e-04;
-3399.35;1.87e-04;-3296.79;-1.60e-04;
-3398.16;6.08e-04;-3295.61;-2.86e-05;
-3396.97;6.52e-04;-3294.42;1.32e-04;
-3395.78;3.31e-04;-3293.24;1.31e-04;
-3394.59;5.50e-05;-3292.05;-4.40e-05;
-3393.4;2.00e-04;-3290.87;2.21e-05;
-3392.21;3.41e-04;-3289.68;-9.95e-05;
-3391.02;2.72e-04;-3288.5;-3.17e-04;
-3389.83;5.63e-04;-3287.31;9.53e-05;
-3388.64;3.09e-04;-3286.13;2.69e-04;
-3387.45;3.88e-04;-3284.94;2.50e-04;
-3386.26;3.98e-04;-3283.76;5.37e-05;
-3385.07;8.38e-04;-3282.57;-1.44e-04;
-3383.88;4.58e-04;-3281.39;-1.08e-04;
-3382.69;5.93e-05;-3280.2;1.11e-04;
-3381.5;7.15e-05;-3279.02;2.98e-05;
-3380.31;2.61e-04;-3277.83;-1.50e-05;
-3379.12;3.39e-04;-3276.65;4.51e-05;
-3377.93;3.21e-04;-3275.46;-2.84e-04;
-3376.74;5.08e-04;-3274.27;7.50e-05;
-3375.55;2.81e-04;-3273.09;3.49e-04;
-3374.36;6.28e-04;-3271.9;-1.48e-04;
-3373.17;4.32e-04;-3270.72;-3.56e-04;
-3371.98;1.90e-04;-3269.53;5.23e-05;
-3370.79;3.34e-04;-3268.35;4.20e-04;
-3369.6;1.96e-04;-3267.16;-2.26e-05;
-3368.41;5.62e-04;-3265.98;6.39e-05;
-3367.22;8.29e-04;-3264.79;-6.25e-05;
-3366.03;2.41e-04;-3263.61;9.95e-05;
-3364.84;1.57e-05;-3262.42;-2.49e-05;
-3363.65;2.78e-04;-3261.24;3.10e-04;
-3362.46;4.60e-04;-3260.05;-1.76e-04;
-3361.27;3.51e-04;-3258.87;-1.86e-04;
-3360.08;1.80e-04;-3257.68;7.47e-05;
-3358.89;3.21e-04;-3256.5;3.57e-04;
-3357.7;7.38e-04;-3255.31;3.14e-04;
-3356.51;9.71e-04;-3254.12;-4.03e-04;
-3355.32;1.02e-04;-3252.94;-3.05e-04;
-3354.13;-5.50e-04;-3251.75;2.34e-04;
-3352.94;2.74e-04;-3250.57;2.35e-04;
-3351.75;9.40e-04;-3249.38;1.38e-05;
-3350.56;6.82e-04;-3248.2;-1.72e-05;
-3349.37;7.15e-05;-3247.01;-1.80e-04;
-3348.18;3.92e-04;-3245.83;9.18e-05;
-3346.99;2.96e-04;-3244.64;1.29e-04;
-3345.8;2.52e-04;-3243.46;2.54e-04;
-3344.61;4.37e-04;-3242.27;2.68e-04;
-3343.42;5.51e-04;-3241.09;-3.85e-04;
-3342.23;3.09e-04;-3239.9;-3.36e-04;
-3341.04;4.46e-04;-3238.72;7.02e-05;
-3339.85;5.07e-04;-3237.53;5.52e-04;
-3338.66;6.57e-04;-3236.35;8.19e-05;
-3337.47;2.00e-04;-3235.16;-1.40e-04;
-3336.28;1.81e-04;-3233.97;-1.79e-04;
-3335.09;4.49e-04;-3232.79;2.95e-04;
-3333.9;5.40e-04;-3231.6;1.35e-04;
-3332.71;1.37e-05;-3230.42;6.76e-05;
-3331.52;4.54e-04;-3229.23;-1.55e-04;
-3330.33;3.89e-04;-3228.05;-2.41e-04;
-3329.14;5.90e-04;-3226.86;-1.26e-04;
-3327.95;9.72e-05;-3225.68;3.32e-04;
-3326.76;2.54e-05;-3224.49;1.27e-04;
-3325.57;6.41e-04;-3223.31;-3.64e-04;
-3324.38;5.98e-04;-3222.12;-2.38e-04;
-3323.19;2.13e-04;-3220.94;3.88e-04;
-3322;-3.95e-05;-3219.75;2.26e-04;
-3320.81;5.99e-04;-3218.57;5.11e-05;
